Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1997,1,Atlanta Hawks,0,0,82,56,26,2.153846154,241.5,34.3,76.9,0.446,8.0,22.4,0.359,26.3,54.5,0.48100000000000004,18.2,23.8,0.763,12.5,28.7,41.1,19.0,8.5,5.2,15.0,19.4,94.8,28.8,57,25,5.44,0.08,5.52,108.5,102.3,86.8,0.31,0.29100000000000004,0.542,0.498,14.6,31.5,0.23600000000000002,0.498,14.6,69.2,0.23600000000000002,549414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,1,Atlanta Hawks,0,0,82,50,32,1.5625,242.4,35.2,77.5,0.455,4.1,12.4,0.332,31.1,65.1,0.478,21.3,28.2,0.7559999999999999,13.5,29.5,43.0,19.1,8.0,6.0,14.8,20.4,95.9,29.4,51,31,3.51,0.34,3.85,108.2,104.3,87.7,0.364,0.16,0.5329999999999999,0.48100000000000004,14.1,33.9,0.275,0.48100000000000004,14.1,69.1,0.275,610615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,1,Atlanta Hawks,0,0,50,31,19,1.631578947,241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30.0,43.5,15.6,6.9,5.2,14.9,19.7,86.3,29.6,31,19,2.9,-0.08,2.82,100.5,97.1,85.3,0.37799999999999995,0.171,0.49200000000000005,0.436,14.5,33.1,0.27699999999999997,0.436,14.5,72.1,0.27699999999999997,331831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2000,1,Atlanta Hawks,0,0,82,28,54,0.518518519,241.8,36.6,83.0,0.441,3.1,9.9,0.317,33.4,73.1,0.45799999999999996,18.0,24.2,0.743,14.0,31.3,45.3,18.9,6.1,5.6,15.4,21.0,94.3,27.6,26,56,-5.38,-0.04,-5.41,102.0,107.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.46,14.1,71.0,0.217,600954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2001,1,Atlanta Hawks,0,0,82,25,57,0.43859649100000003,240.6,35.1,81.3,0.431,4.1,11.4,0.35700000000000004,31.0,69.9,0.44299999999999995,16.8,22.1,0.759,12.5,30.4,42.9,19.0,7.7,4.7,16.7,22.7,91.0,26.1,26,56,-5.21,-0.34,-5.55,98.7,104.3,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.20600000000000002,0.456,15.5,70.8,0.20600000000000002,560330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2002,1,Atlanta Hawks,0,0,82,33,49,0.673469388,241.2,35.4,80.6,0.439,5.2,14.6,0.354,30.2,66.0,0.45799999999999996,18.1,23.7,0.765,11.6,29.8,41.5,20.2,8.1,4.3,15.5,20.8,94.0,25.7,29,53,-4.23,-0.18,-4.41,101.8,106.4,91.9,0.294,0.18100000000000002,0.517,0.47100000000000003,14.6,27.5,0.225,0.47100000000000003,14.6,70.9,0.225,506110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2003,1,Atlanta Hawks,0,0,82,35,47,0.7446808509999999,242.7,34.9,78.5,0.444,4.9,13.9,0.35200000000000004,30.0,64.5,0.46399999999999997,19.4,24.5,0.7929999999999999,11.4,31.2,42.6,20.5,7.5,5.8,16.7,21.7,94.1,27.2,31,51,-3.56,-0.31,-3.87,102.3,106.1,91.0,0.313,0.177,0.527,0.47600000000000003,15.7,27.9,0.248,0.47600000000000003,15.7,70.4,0.248,528655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2004,1,Atlanta Hawks,0,0,82,28,54,0.518518519,242.7,34.5,79.6,0.433,5.1,15.2,0.335,29.4,64.4,0.456,18.7,24.1,0.7759999999999999,12.1,30.6,42.7,20.1,7.6,5.0,16.5,22.3,92.8,26.2,28,54,-4.65,-0.36,-5.0,101.0,106.1,90.8,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.465,15.4,70.5,0.235,565728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2005,1,Atlanta Hawks,0,0,82,13,69,0.18840579699999999,242.1,35.9,81.4,0.441,3.7,11.9,0.312,32.2,69.5,0.46299999999999997,17.3,24.3,0.711,13.4,28.5,41.9,19.7,7.7,4.2,16.1,24.5,92.7,26.0,16,66,-9.71,0.09,-9.62,100.6,111.1,91.4,0.299,0.146,0.504,0.46399999999999997,14.9,30.7,0.212,0.46399999999999997,14.9,72.1,0.212,586390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2006,1,Atlanta Hawks,0,0,82,26,56,0.46428571399999996,242.4,35.9,79.2,0.45399999999999996,5.2,14.1,0.36700000000000005,30.8,65.1,0.47200000000000003,20.2,26.9,0.75,13.0,27.2,40.3,19.8,7.2,4.8,15.7,25.0,97.2,22.7,28,54,-4.76,0.07,-4.69,106.4,111.6,90.4,0.34,0.17800000000000002,0.534,0.486,14.7,31.4,0.255,0.486,14.7,69.5,0.255,617817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2007,1,Atlanta Hawks,0,0,82,30,52,0.576923077,242.4,34.5,77.7,0.444,4.2,12.7,0.32899999999999996,30.4,65.0,0.467,20.5,26.9,0.7609999999999999,11.9,28.2,40.1,19.2,7.4,5.4,15.9,24.0,93.7,24.1,27,55,-4.76,-0.1,-4.86,103.0,108.3,90.0,0.34600000000000003,0.163,0.523,0.47100000000000003,15.1,29.2,0.263,0.47100000000000003,15.1,70.9,0.263,639375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1997,2,Boston Celtics,0,0,82,15,67,0.223880597,242.7,37.4,85.0,0.44,5.7,16.2,0.35100000000000003,31.7,68.7,0.461,20.1,26.8,0.75,13.4,26.7,40.0,21.9,9.9,3.8,16.4,23.4,100.6,26.1,22,60,-7.33,0.71,-6.62,103.9,111.4,95.8,0.316,0.191,0.52,0.474,14.5,29.4,0.237,0.474,14.5,68.5,0.237,664022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1998,2,Boston Celtics,0,0,82,36,46,0.7826086959999999,240.6,36.7,84.6,0.434,5.1,15.2,0.332,31.7,69.3,0.457,17.4,24.0,0.726,14.6,24.9,39.5,22.1,12.0,4.5,16.2,26.9,95.9,23.9,33,49,-2.62,0.66,-1.96,102.6,105.4,93.3,0.28300000000000003,0.18,0.504,0.46399999999999997,14.6,32.8,0.20600000000000002,0.46399999999999997,14.6,66.8,0.20600000000000002,739422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1999,2,Boston Celtics,0,0,50,19,31,0.612903226,243.0,36.3,83.3,0.436,5.5,15.2,0.36,30.9,68.1,0.45299999999999996,14.9,21.5,0.6920000000000001,13.6,29.2,42.8,21.5,9.1,5.1,16.1,23.9,93.0,24.3,22,28,-1.86,0.11,-1.75,100.4,102.4,91.5,0.259,0.182,0.501,0.469,14.8,30.6,0.179,0.469,14.8,69.4,0.179,440602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2000,2,Boston Celtics,0,0,82,35,47,0.7446808509999999,240.6,37.2,83.9,0.444,5.1,15.4,0.331,32.2,68.5,0.469,19.8,26.5,0.745,13.5,29.5,43.0,21.2,9.7,3.5,15.4,27.1,99.3,25.4,39,43,-0.76,-0.24,-1.0,104.8,105.6,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.23600000000000002,0.474,13.8,73.8,0.23600000000000002,683608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2001,2,Boston Celtics,0,0,82,36,46,0.7826086959999999,241.8,33.8,79.1,0.428,7.2,19.9,0.363,26.6,59.2,0.45,19.8,26.7,0.74,10.9,28.9,39.8,20.8,9.4,4.1,15.7,23.8,94.6,25.9,35,47,-2.13,-0.26,-2.4,101.4,103.7,92.6,0.33799999999999997,0.252,0.521,0.473,14.7,25.3,0.25,0.473,14.7,72.7,0.25,629201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2002,2,Boston Celtics,0,1,82,49,33,1.484848485,241.8,34.8,82.1,0.424,8.5,23.7,0.359,26.3,58.4,0.45,18.3,23.9,0.764,10.9,31.3,42.2,21.0,9.7,3.6,13.6,21.7,96.4,26.2,48,34,2.21,-0.46,1.75,103.4,101.0,92.5,0.29100000000000004,0.289,0.52,0.47600000000000003,12.8,24.1,0.223,0.47600000000000003,12.8,72.9,0.223,659751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2003,2,Boston Celtics,0,0,82,44,38,1.1578947370000001,241.8,32.9,79.4,0.415,8.8,26.3,0.33399999999999996,24.2,53.1,0.455,18.0,24.3,0.742,10.4,30.1,40.5,19.2,8.8,3.7,14.0,21.4,92.7,26.9,40,42,-0.39,-0.36,-0.75,101.2,101.6,90.9,0.306,0.331,0.514,0.47,13.4,23.6,0.22699999999999998,0.47,13.4,72.5,0.22699999999999998,709049,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2004,2,Boston Celtics,0,0,82,36,46,0.7826086959999999,240.3,34.7,78.2,0.44299999999999995,6.7,19.5,0.34600000000000003,27.9,58.7,0.475,19.2,25.5,0.75,10.4,29.8,40.1,20.5,9.4,4.0,16.2,22.4,95.3,26.4,37,45,-1.45,-0.54,-1.99,102.1,103.7,93.2,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.486,15.4,69.5,0.245,664248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,2,Boston Celtics,0,0,82,45,37,1.2162162159999999,242.4,37.1,79.4,0.46799999999999997,5.3,15.3,0.349,31.8,64.1,0.496,21.6,28.3,0.764,11.1,29.7,40.8,22.1,8.1,5.2,15.8,24.4,101.3,27.1,43,39,0.87,-0.52,0.35,107.5,106.6,93.3,0.35700000000000004,0.192,0.551,0.501,14.7,27.2,0.273,0.501,14.7,70.1,0.273,656081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2006,2,Boston Celtics,0,0,82,33,49,0.673469388,242.4,36.0,77.1,0.467,5.7,15.7,0.36200000000000004,30.3,61.4,0.494,20.3,26.9,0.755,9.9,29.7,39.6,20.9,7.0,5.1,16.6,24.8,98.0,25.3,37,45,-1.54,-0.05,-1.59,105.2,106.9,92.2,0.349,0.204,0.551,0.504,15.7,25.5,0.263,0.504,15.7,72.8,0.263,692873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2007,2,Boston Celtics,0,0,82,24,58,0.413793103,242.1,34.9,78.7,0.44299999999999995,5.7,15.6,0.36700000000000005,29.1,63.1,0.462,20.4,26.6,0.767,11.2,29.2,40.4,19.9,7.2,4.7,16.5,24.0,95.8,23.5,31,51,-3.41,-0.29,-3.7,103.2,106.9,92.0,0.337,0.19899999999999998,0.53,0.479,15.4,27.0,0.259,0.479,15.4,73.8,0.259,690576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
1997,3,New Jersey Nets,0,0,82,26,56,0.46428571399999996,241.2,36.5,86.5,0.42200000000000004,5.9,16.7,0.353,30.6,69.8,0.439,18.3,24.8,0.74,17.2,29.0,46.2,21.0,8.3,5.9,15.7,22.7,97.2,26.8,28,54,-4.56,0.67,-3.89,104.7,109.7,92.4,0.28600000000000003,0.193,0.499,0.456,13.9,36.4,0.212,0.456,13.9,69.0,0.212,670628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1998,3,New Jersey Nets,0,0,82,43,39,1.102564103,242.4,37.3,84.5,0.441,3.8,11.4,0.331,33.5,73.1,0.45799999999999996,21.3,28.7,0.7440000000000001,16.4,26.1,42.5,20.5,9.5,3.8,14.4,23.4,99.6,27.8,46,36,1.57,0.31,1.88,108.3,106.6,91.0,0.33899999999999997,0.135,0.513,0.46299999999999997,12.9,36.7,0.253,0.46299999999999997,12.9,66.4,0.253,718514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1999,3,New Jersey Nets,0,0,50,16,34,0.470588235,241.0,33.8,83.2,0.406,4.5,13.6,0.331,29.3,69.6,0.42100000000000004,19.2,25.0,0.769,14.3,28.7,43.0,18.5,9.8,5.5,15.0,22.7,91.4,26.0,18,32,-3.78,0.58,-3.2,99.5,103.6,91.5,0.301,0.163,0.485,0.434,13.7,31.1,0.231,0.434,13.7,69.7,0.231,400387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2000,3,New Jersey Nets,0,0,82,31,51,0.607843137,241.8,36.3,83.9,0.433,5.8,16.8,0.34700000000000003,30.5,67.2,0.45399999999999996,19.5,24.9,0.784,12.7,28.2,40.9,20.6,8.8,4.8,13.6,23.3,98.0,27.3,38,44,-1.04,-0.15,-1.18,105.1,106.3,92.5,0.297,0.2,0.517,0.46799999999999997,12.6,28.1,0.233,0.46799999999999997,12.6,67.2,0.233,643631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2001,3,New Jersey Nets,0,0,82,26,56,0.46428571399999996,240.6,33.9,79.9,0.425,4.4,13.2,0.33299999999999996,29.5,66.7,0.44299999999999995,19.9,26.2,0.759,11.1,28.5,39.6,19.5,7.9,5.0,14.7,24.2,92.1,27.5,26,56,-5.05,-0.25,-5.3,100.0,105.5,91.8,0.32799999999999996,0.165,0.504,0.452,13.9,25.7,0.249,0.452,13.9,70.0,0.249,556573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2002,3,New Jersey Nets,0,1,82,52,30,1.733333333,241.8,37.1,83.1,0.446,4.9,14.6,0.33799999999999997,32.2,68.6,0.469,17.1,23.3,0.735,12.7,30.7,43.3,24.3,8.7,6.0,14.5,21.1,96.2,26.1,53,29,4.16,-0.49,3.67,104.0,99.5,91.8,0.28,0.175,0.515,0.47600000000000003,13.4,29.2,0.20600000000000002,0.47600000000000003,13.4,71.6,0.20600000000000002,564194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,3,New Jersey Nets,0,1,82,49,33,1.484848485,240.9,35.4,80.3,0.441,4.2,12.7,0.332,31.2,67.6,0.462,20.3,26.8,0.757,12.1,30.8,42.9,23.0,8.7,4.6,14.8,21.6,95.4,27.3,56,26,5.22,-0.8,4.42,103.8,98.1,91.6,0.33299999999999996,0.158,0.518,0.46799999999999997,13.8,28.7,0.252,0.46799999999999997,13.8,73.1,0.252,622574,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,New Jersey Nets,0,0,82,47,35,1.342857143,240.3,34.3,77.7,0.441,4.6,13.7,0.336,29.7,64.0,0.46399999999999997,17.0,22.6,0.753,10.5,30.2,40.7,24.5,8.6,3.9,14.7,21.0,90.3,27.7,49,33,2.5,-0.63,1.88,100.8,98.0,89.4,0.29100000000000004,0.17600000000000002,0.515,0.47100000000000003,14.4,25.9,0.21899999999999997,0.47100000000000003,14.4,73.9,0.21899999999999997,613051,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,3,New Jersey Nets,0,0,82,42,40,1.05,242.7,33.6,78.3,0.429,5.3,14.7,0.36200000000000004,28.3,63.6,0.444,19.0,24.9,0.763,10.4,29.1,39.5,21.6,7.9,3.8,14.2,24.2,91.4,27.8,36,46,-1.5,-0.32,-1.82,101.4,103.1,89.1,0.318,0.187,0.512,0.46299999999999997,13.7,25.5,0.242,0.46299999999999997,13.7,73.2,0.242,618681,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,3,New Jersey Nets,0,0,82,49,33,1.484848485,241.2,33.9,77.0,0.44,5.8,17.6,0.33,28.1,59.4,0.47200000000000003,20.2,26.7,0.758,10.0,31.0,41.0,23.0,6.8,3.4,13.6,23.2,93.8,28.6,45,37,1.37,-0.26,1.11,103.9,102.4,89.8,0.34600000000000003,0.22899999999999998,0.528,0.478,13.3,24.0,0.262,0.478,13.3,76.3,0.262,691543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,3,New Jersey Nets,0,0,82,41,41,1.0,242.4,35.5,77.8,0.457,7.4,20.4,0.363,28.1,57.4,0.49,19.1,26.3,0.727,10.0,30.8,40.8,23.9,6.1,3.3,14.8,22.8,97.6,28.2,39,43,-0.77,-0.23,-1.0,105.7,106.6,91.4,0.33799999999999997,0.263,0.546,0.504,14.2,24.6,0.245,0.504,14.2,74.4,0.245,693955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2005,4,Charlotte Bobcats,0,0,82,18,64,0.28125,242.4,36.1,83.6,0.43200000000000005,3.9,10.7,0.363,32.2,72.9,0.442,18.1,25.6,0.7090000000000001,13.2,28.5,41.7,21.9,8.5,5.4,14.5,23.1,94.3,24.9,24,58,-5.99,-0.16,-6.15,101.1,107.5,92.3,0.306,0.128,0.49700000000000005,0.455,13.3,29.5,0.217,0.455,13.3,70.9,0.217,591701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2006,4,Charlotte Bobcats,0,0,82,26,56,0.46428571399999996,242.7,36.1,83.5,0.433,5.2,15.4,0.33899999999999997,30.9,68.1,0.45399999999999996,19.4,26.7,0.7290000000000001,12.1,27.7,39.8,20.9,10.0,4.3,14.2,23.9,96.9,25.2,30,52,-4.0,0.1,-3.9,102.5,106.7,93.4,0.319,0.184,0.509,0.46399999999999997,13.0,27.1,0.233,0.46399999999999997,13.0,70.7,0.233,671011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2007,4,Charlotte Bobcats,0,0,82,33,49,0.673469388,244.0,36.1,81.0,0.446,5.6,15.6,0.35700000000000004,30.5,65.4,0.467,19.1,26.0,0.7340000000000001,11.2,28.6,39.8,22.4,7.8,4.5,14.9,24.2,96.9,25.5,30,52,-3.74,-0.22,-3.97,103.6,107.6,92.0,0.322,0.193,0.524,0.48,13.9,26.4,0.23600000000000002,0.48,13.9,71.6,0.23600000000000002,637520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,5,Chicago Bulls,0,1,82,69,13,5.307692308,240.6,40.0,84.4,0.473,6.4,17.1,0.373,33.6,67.3,0.499,16.8,22.5,0.747,15.1,30.0,45.1,26.1,8.7,4.0,13.5,19.7,103.1,30.7,68,14,10.8,-0.11,10.7,114.4,102.4,90.0,0.267,0.203,0.547,0.511,12.5,35.9,0.19899999999999998,0.511,12.5,69.3,0.19899999999999998,978457,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,5,Chicago Bulls,0,1,82,62,20,3.1,242.1,37.4,82.9,0.451,3.8,11.7,0.32299999999999995,33.6,71.2,0.47100000000000003,18.2,24.5,0.743,15.2,29.7,44.9,23.8,8.5,4.3,14.4,20.6,96.7,31.7,61,21,7.11,0.13,7.24,107.7,99.8,89.0,0.295,0.141,0.516,0.473,13.3,35.7,0.21899999999999997,0.473,13.3,70.6,0.21899999999999997,983444,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1999,5,Chicago Bulls,0,0,50,13,37,0.35135135100000003,241.5,30.8,76.7,0.401,3.5,12.2,0.289,27.2,64.5,0.42200000000000004,16.8,23.7,0.7090000000000001,11.5,27.9,39.3,20.3,8.7,3.4,15.5,22.2,81.9,28.6,9,41,-9.46,0.88,-8.58,92.4,103.0,88.1,0.309,0.159,0.47,0.424,15.1,26.8,0.21899999999999997,0.424,15.1,71.7,0.21899999999999997,560012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2000,5,Chicago Bulls,0,0,82,17,65,0.26153846199999997,241.5,31.3,75.4,0.415,4.1,12.6,0.32899999999999996,27.1,62.8,0.43200000000000005,18.1,25.5,0.7090000000000001,12.6,28.3,40.9,20.1,7.9,4.7,19.0,23.3,84.8,26.0,15,67,-9.4,0.17,-9.23,94.2,104.6,89.4,0.33799999999999997,0.16699999999999998,0.49,0.44299999999999995,18.0,29.9,0.24,0.44299999999999995,18.0,69.9,0.24,907064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2001,5,Chicago Bulls,0,0,82,15,67,0.223880597,242.1,33.2,78.2,0.424,4.0,11.6,0.34600000000000003,29.2,66.6,0.43799999999999994,17.2,23.3,0.7390000000000001,11.3,27.6,38.9,22.1,8.2,4.6,15.8,23.2,87.6,23.2,16,66,-9.1,0.01,-9.09,97.2,107.3,89.3,0.298,0.14800000000000002,0.495,0.45,15.1,26.6,0.22,0.45,15.1,70.3,0.22,888654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2002,5,Chicago Bulls,0,0,82,21,61,0.344262295,241.5,34.3,79.2,0.433,3.7,10.6,0.34600000000000003,30.6,68.6,0.447,17.2,23.9,0.722,11.3,28.8,40.0,22.2,7.7,4.4,15.3,22.4,89.5,25.5,18,64,-8.54,0.02,-8.52,98.2,107.6,90.5,0.302,0.134,0.499,0.456,14.6,26.6,0.218,0.456,14.6,71.4,0.218,776311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2003,5,Chicago Bulls,0,0,82,30,52,0.576923077,243.0,36.5,81.9,0.445,4.3,12.2,0.35,32.2,69.7,0.462,17.7,24.6,0.722,12.0,31.0,43.0,21.7,7.4,5.6,16.9,24.7,95.0,25.2,27,55,-5.13,-0.17,-5.31,100.2,105.6,93.5,0.3,0.14800000000000002,0.512,0.47100000000000003,15.4,27.7,0.217,0.47100000000000003,15.4,69.5,0.217,804309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2004,5,Chicago Bulls,0,0,82,23,59,0.38983050799999996,241.8,34.1,82.4,0.414,5.2,15.3,0.342,28.9,67.0,0.431,16.2,22.4,0.725,12.8,30.7,43.5,21.9,8.0,4.8,16.1,23.3,89.7,26.8,23,59,-6.35,-0.33,-6.69,96.6,103.4,92.2,0.272,0.18600000000000003,0.486,0.446,14.9,28.1,0.19699999999999998,0.446,14.9,71.4,0.19699999999999998,809177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2005,5,Chicago Bulls,0,0,82,47,35,1.342857143,241.8,34.7,80.4,0.43200000000000005,6.2,17.5,0.35700000000000004,28.5,62.9,0.45299999999999996,18.7,25.0,0.75,12.2,31.6,43.8,21.3,7.0,4.5,16.7,24.7,94.5,25.0,44,38,1.06,-0.41,0.65,101.4,100.3,92.4,0.311,0.217,0.517,0.47100000000000003,15.5,28.4,0.233,0.47100000000000003,15.5,72.6,0.233,828384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
