Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1989,6,Cleveland Cavaliers,0,0,82,57,25,2.28,240.9,42.3,84.2,0.502,2.1,5.8,0.359,40.2,78.4,0.513,22.2,29.7,0.747,12.6,30.2,42.8,27.6,9.6,7.1,16.1,19.4,108.8,26.1,60,22,7.6,0.35,7.95,110.6,102.9,98.0,0.353,0.069,0.5589999999999999,0.514,14.2,31.2,0.264,0.514,14.2,67.1,0.264,721426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,6,Cleveland Cavaliers,0,0,82,42,40,1.05,242.4,39.2,85.1,0.461,4.2,10.4,0.40700000000000003,35.0,74.7,0.46799999999999997,20.0,26.8,0.7440000000000001,13.8,29.0,42.8,25.7,7.9,6.2,15.2,20.3,102.6,26.1,40,42,-0.3,-0.31,-0.62,106.9,107.2,95.0,0.315,0.122,0.529,0.485,13.5,31.5,0.235,0.485,13.5,67.7,0.235,695710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1991,6,Cleveland Cavaliers,0,0,82,33,49,0.673469388,241.8,42.2,86.8,0.486,2.0,6.2,0.32299999999999995,40.2,80.6,0.498,17.9,23.4,0.764,13.4,29.2,42.6,26.2,8.7,4.8,15.0,23.1,104.2,26.8,34,48,-2.46,0.14,-2.33,106.1,108.7,95.1,0.317,0.07,0.534,0.48700000000000004,14.1,29.7,0.243,0.48700000000000004,14.1,68.0,0.243,623735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1992,6,Cleveland Cavaliers,0,1,82,57,25,2.28,241.5,41.8,85.7,0.488,3.1,8.6,0.35700000000000004,38.7,77.0,0.502,22.2,27.5,0.805,12.7,29.9,42.6,27.6,7.5,7.6,13.1,19.0,108.9,27.6,55,27,5.45,-0.11,5.34,113.9,108.2,95.0,0.322,0.10099999999999999,0.557,0.506,11.8,30.5,0.259,0.506,11.8,66.5,0.259,677408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,6,Cleveland Cavaliers,0,0,82,54,28,1.928571429,241.8,41.8,84.0,0.49700000000000005,3.5,9.0,0.381,38.3,74.9,0.511,20.7,25.8,0.802,11.3,30.4,41.8,28.6,7.5,6.5,13.7,19.3,107.7,28.8,58,24,6.45,-0.15,6.3,112.7,106.0,94.8,0.308,0.10800000000000001,0.565,0.518,12.5,28.1,0.247,0.518,12.5,69.1,0.247,751465,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,6,Cleveland Cavaliers,0,0,82,47,35,1.342857143,242.1,38.2,82.1,0.465,3.6,9.9,0.36200000000000004,34.6,72.2,0.48,21.2,27.5,0.77,13.3,28.7,42.0,25.0,8.6,5.2,13.9,20.7,101.2,27.9,52,30,4.02,-0.39,3.64,109.4,105.1,91.7,0.335,0.121,0.537,0.48700000000000004,12.8,31.8,0.258,0.48700000000000004,12.8,69.0,0.258,753686,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1995,6,Cleveland Cavaliers,0,0,82,43,39,1.102564103,243.0,33.6,76.3,0.441,4.9,12.6,0.385,28.8,63.7,0.452,18.4,24.2,0.76,12.7,27.3,40.0,20.4,7.7,4.3,14.3,20.7,90.5,28.3,43,39,0.62,-0.07,0.55,105.3,104.6,84.8,0.317,0.165,0.52,0.47200000000000003,14.2,31.8,0.24100000000000002,0.47200000000000003,14.2,72.4,0.24100000000000002,833850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,6,Cleveland Cavaliers,0,0,82,47,35,1.342857143,241.8,33.7,73.1,0.46,7.3,19.3,0.377,26.4,53.9,0.49,16.5,21.6,0.763,10.6,25.1,35.6,22.2,8.2,4.1,13.1,20.5,91.1,27.5,49,33,2.59,-0.09,2.49,109.9,106.7,82.3,0.29600000000000004,0.264,0.551,0.51,13.7,28.6,0.226,0.51,13.7,70.2,0.226,730095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1997,6,Cleveland Cavaliers,0,0,82,42,40,1.05,242.1,33.0,72.8,0.45299999999999996,5.9,15.7,0.376,27.1,57.2,0.474,15.6,21.6,0.723,11.1,26.3,37.4,20.9,8.0,3.8,14.5,23.0,87.5,26.7,47,35,1.84,0.47,2.32,104.6,102.4,82.9,0.297,0.215,0.531,0.493,15.0,29.4,0.215,0.493,15.0,71.9,0.215,692684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1987,7,Dallas Mavericks,1,0,82,55,27,2.0370370369999997,242.4,43.8,89.9,0.48700000000000004,2.8,8.0,0.354,41.0,82.0,0.5,26.2,33.1,0.7909999999999999,14.9,30.4,45.3,24.6,8.4,5.2,14.7,22.8,116.7,26.4,56,26,6.3,-0.77,5.54,114.9,108.7,100.5,0.369,0.08900000000000001,0.5579999999999999,0.503,12.3,33.8,0.29100000000000004,0.503,12.3,66.5,0.29100000000000004,696333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,7,Dallas Mavericks,1,1,82,53,29,1.827586207,240.9,41.6,87.7,0.475,1.9,6.4,0.293,39.7,81.3,0.489,24.1,30.6,0.789,16.4,30.4,46.8,24.2,7.9,5.4,15.3,21.1,109.3,27.0,52,30,4.37,-0.77,3.59,112.2,107.7,97.0,0.349,0.073,0.54,0.485,13.2,37.5,0.275,0.485,13.2,67.5,0.275,695592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1989,7,Dallas Mavericks,1,0,82,38,44,0.8636363640000001,241.2,39.6,84.4,0.469,2.6,8.3,0.31,37.0,76.0,0.486,21.8,27.6,0.789,12.8,29.2,42.0,22.8,7.1,5.8,15.0,21.2,103.5,28.5,38,44,-1.21,-0.59,-1.79,107.4,108.6,95.9,0.327,0.098,0.536,0.484,13.5,29.5,0.258,0.484,13.5,66.1,0.258,695056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1990,7,Dallas Mavericks,1,0,82,47,35,1.342857143,242.1,39.6,83.3,0.475,1.9,5.9,0.32299999999999995,37.7,77.4,0.48700000000000004,21.2,27.6,0.767,12.7,29.5,42.2,21.7,8.1,4.9,15.0,21.1,102.2,29.2,41,41,0.07,0.35,0.42,107.2,107.2,94.5,0.331,0.071,0.536,0.48700000000000004,13.6,30.3,0.254,0.48700000000000004,13.6,67.9,0.254,691490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1991,7,Dallas Mavericks,1,0,82,28,54,0.518518519,241.5,40.8,84.7,0.48200000000000004,2.2,7.1,0.305,38.6,77.6,0.498,20.7,28.0,0.74,13.6,30.4,44.0,24.7,7.9,4.9,14.0,21.7,104.5,30.6,29,53,-4.57,0.31,-4.27,105.5,110.3,94.2,0.28800000000000003,0.087,0.528,0.485,13.3,28.3,0.21899999999999997,0.485,13.3,67.9,0.21899999999999997,683927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1992,7,Dallas Mavericks,1,0,82,22,60,0.36666666700000006,240.9,38.0,86.6,0.439,3.3,9.7,0.336,34.8,76.9,0.452,18.3,24.4,0.75,14.6,29.7,44.3,19.9,6.5,4.3,14.7,22.8,97.6,28.2,21,61,-7.65,0.18,-7.47,103.0,111.1,94.4,0.281,0.11199999999999999,0.501,0.45799999999999996,13.1,31.2,0.21100000000000002,0.45799999999999996,13.1,67.8,0.21100000000000002,634380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1993,7,Dallas Mavericks,1,0,82,11,71,0.15492957699999998,240.6,38.6,88.7,0.435,3.5,10.2,0.33799999999999997,35.1,78.5,0.44799999999999995,18.7,26.5,0.705,15.0,27.6,42.7,20.5,7.9,4.3,17.8,28.1,99.3,24.9,10,72,-15.2,0.52,-14.68,99.5,114.7,99.5,0.299,0.115,0.495,0.455,15.1,31.1,0.21,0.455,15.1,68.1,0.21,554724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,7,Dallas Mavericks,1,0,82,13,69,0.18840579699999999,240.6,37.3,86.2,0.43200000000000005,2.9,9.4,0.312,34.3,76.8,0.447,17.7,23.7,0.747,15.5,26.2,41.7,19.9,9.4,3.6,17.0,24.5,95.1,25.3,19,63,-8.7,0.5,-8.19,100.4,109.6,94.5,0.275,0.109,0.49200000000000005,0.449,15.0,33.7,0.205,0.449,15.0,66.1,0.205,526414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,7,Dallas Mavericks,1,0,82,36,46,0.7826086959999999,243.0,39.4,89.5,0.44,4.7,14.6,0.322,34.6,74.9,0.46299999999999997,19.8,27.0,0.7340000000000001,18.5,29.7,48.1,23.7,7.1,4.2,16.4,22.1,103.2,24.3,33,49,-2.9,0.51,-2.39,107.6,110.6,94.7,0.301,0.163,0.509,0.466,13.9,38.9,0.221,0.466,13.9,69.8,0.221,678433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,7,Dallas Mavericks,1,0,82,26,56,0.46428571399999996,243.0,38.1,90.6,0.42,9.0,24.9,0.36,29.1,65.8,0.44299999999999995,17.4,24.1,0.722,17.2,29.0,46.2,23.3,7.8,4.2,15.5,22.4,102.5,25.1,28,54,-4.9,0.19,-4.71,106.1,111.2,95.4,0.266,0.27399999999999997,0.507,0.47,13.3,34.1,0.192,0.47,13.3,68.6,0.192,684138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,7,Dallas Mavericks,1,0,82,24,58,0.413793103,241.5,34.3,78.7,0.436,5.2,16.0,0.327,29.1,62.6,0.46399999999999997,16.8,23.4,0.7170000000000001,12.7,27.6,40.3,20.3,8.0,4.3,16.1,21.9,90.6,27.1,23,59,-6.35,-0.12,-6.47,101.1,108.2,89.0,0.297,0.204,0.509,0.469,15.4,30.0,0.213,0.469,15.4,67.3,0.213,619178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1987,8,Denver Nuggets,1,0,82,37,45,0.8222222220000001,241.2,45.7,97.0,0.47100000000000003,1.3,4.8,0.271,44.4,92.2,0.48100000000000004,24.1,31.3,0.769,15.8,28.9,44.7,28.3,9.2,5.1,14.8,26.6,116.7,28.2,39,43,-0.87,-0.28,-1.14,109.3,110.2,106.2,0.32299999999999995,0.049,0.527,0.478,11.8,32.2,0.248,0.478,11.8,67.0,0.248,494943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1988,8,Denver Nuggets,1,0,82,54,28,1.928571429,241.2,46.0,97.1,0.474,2.3,6.9,0.342,43.6,90.2,0.484,22.5,27.9,0.804,14.2,29.8,44.0,28.0,10.1,4.9,14.5,24.2,116.7,28.7,51,31,4.07,-0.75,3.32,110.1,106.3,105.5,0.28800000000000003,0.071,0.534,0.486,11.7,29.7,0.231,0.486,11.7,67.4,0.231,520881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,8,Denver Nuggets,1,0,82,44,38,1.1578947370000001,242.4,46.5,99.3,0.46799999999999997,2.8,8.2,0.337,43.7,91.0,0.48,22.2,28.2,0.787,14.7,30.6,45.4,27.8,9.9,5.3,14.9,25.5,118.0,29.8,45,37,1.7,-0.78,0.91,108.6,107.1,107.5,0.284,0.083,0.528,0.48200000000000004,11.8,29.6,0.22399999999999998,0.48200000000000004,11.8,68.9,0.22399999999999998,527337,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1990,8,Denver Nuggets,1,0,82,43,39,1.102564103,241.5,45.3,97.7,0.46399999999999997,2.8,8.3,0.337,42.5,89.5,0.475,21.2,26.8,0.789,14.3,30.9,45.1,27.7,9.9,4.0,13.9,25.0,114.6,29.5,45,37,1.41,0.15,1.56,108.0,106.7,105.4,0.275,0.084,0.523,0.478,11.2,29.1,0.217,0.478,11.2,71.3,0.217,484288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1991,8,Denver Nuggets,1,0,82,20,62,0.322580645,240.6,49.7,97.1,0.512,2.4,6.1,0.386,47.3,91.0,0.52,29.0,37.4,0.775,15.1,37.4,52.5,30.4,9.2,6.4,18.6,22.5,130.8,26.5,19,63,-10.91,0.6,-10.31,105.2,114.7,113.7,0.255,0.11900000000000001,0.498,0.457,11.9,33.1,0.195,0.457,11.9,67.1,0.195,438103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1992,8,Denver Nuggets,1,0,82,24,58,0.413793103,241.2,39.8,90.0,0.442,1.5,5.1,0.301,38.2,84.9,0.45,18.6,25.2,0.738,16.5,28.7,45.1,18.9,9.4,5.6,17.6,24.2,99.7,25.7,21,61,-7.87,0.28,-7.59,100.7,108.6,98.6,0.28,0.057,0.493,0.451,14.9,34.8,0.207,0.451,14.9,68.0,0.207,534323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1993,8,Denver Nuggets,1,0,82,36,46,0.7826086959999999,241.8,40.9,88.8,0.46,1.7,5.5,0.304,39.2,83.3,0.47100000000000003,21.8,28.8,0.7559999999999999,15.4,31.3,46.7,21.2,7.9,6.9,17.2,24.9,105.2,24.8,36,46,-1.74,-0.4,-2.14,104.6,106.3,99.8,0.324,0.062,0.518,0.47,14.5,33.6,0.245,0.47,14.5,68.9,0.245,586407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1994,8,Denver Nuggets,1,0,82,42,40,1.05,240.9,38.5,82.7,0.465,2.1,7.3,0.285,36.4,75.4,0.483,21.2,29.5,0.718,13.5,31.2,44.7,21.5,8.3,8.4,17.3,23.5,100.3,24.8,45,37,1.49,0.05,1.54,103.9,102.3,96.1,0.35700000000000004,0.08800000000000001,0.524,0.478,15.3,32.2,0.256,0.478,15.3,69.6,0.256,673738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1995,8,Denver Nuggets,1,0,82,41,41,1.0,243.7,37.8,78.8,0.479,5.0,14.1,0.35600000000000004,32.7,64.6,0.507,20.7,28.1,0.738,12.7,29.3,42.0,22.4,8.0,7.1,16.8,25.2,101.3,26.6,43,39,0.84,0.11,0.96,109.1,108.2,91.5,0.35700000000000004,0.18,0.556,0.511,15.6,32.0,0.263,0.511,15.6,70.2,0.263,704011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1996,8,Denver Nuggets,1,0,82,35,47,0.7446808509999999,241.8,36.6,81.2,0.451,4.8,14.0,0.34600000000000003,31.8,67.2,0.473,19.7,26.5,0.743,12.9,30.3,43.2,22.6,6.4,7.3,15.4,23.0,97.7,26.8,33,49,-2.71,0.09,-2.62,105.2,108.1,92.2,0.326,0.172,0.526,0.48100000000000004,14.2,30.7,0.242,0.48100000000000004,14.2,72.7,0.242,675425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1997,8,Denver Nuggets,1,0,82,21,61,0.344262295,243.0,35.8,81.5,0.439,7.8,20.9,0.37200000000000005,28.0,60.7,0.462,18.5,24.3,0.7609999999999999,12.1,29.9,42.0,23.0,6.1,5.9,16.6,21.8,97.8,28.6,24,58,-6.28,-0.12,-6.4,104.5,111.2,92.4,0.298,0.256,0.53,0.486,15.2,28.8,0.22699999999999998,0.486,15.2,69.3,0.22699999999999998,340486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1987,9,Detroit Pistons,0,1,82,52,30,1.733333333,241.8,43.2,88.3,0.49,0.5,2.1,0.231,42.7,86.2,0.496,24.3,31.7,0.765,15.2,32.3,47.5,24.6,7.8,5.3,17.3,25.3,111.2,26.7,50,32,3.44,0.07,3.51,109.2,105.8,101.0,0.36,0.023,0.544,0.49200000000000005,14.5,34.7,0.275,0.49200000000000005,14.5,69.9,0.275,907520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,9,Detroit Pistons,0,1,82,54,28,1.928571429,241.2,42.2,85.6,0.493,0.7,2.5,0.287,41.5,83.1,0.499,24.1,31.9,0.757,14.4,30.3,44.7,24.5,7.2,4.8,16.4,23.9,109.2,27.4,54,28,5.17,0.29,5.46,110.5,105.3,98.3,0.37200000000000005,0.028999999999999998,0.5479999999999999,0.49700000000000005,14.2,34.2,0.282,0.49700000000000005,14.2,68.5,0.282,1066505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,9,Detroit Pistons,0,1,82,63,19,3.315789474,241.8,41.4,83.9,0.494,1.5,4.9,0.3,39.9,79.0,0.505,22.3,29.0,0.769,14.1,31.0,45.1,24.7,6.4,5.0,16.3,23.6,106.6,28.6,56,26,5.8,0.44,6.24,110.8,104.7,95.5,0.34600000000000003,0.057999999999999996,0.551,0.502,14.4,34.5,0.266,0.502,14.4,69.2,0.266,879405,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,9,Detroit Pistons,0,1,82,59,23,2.565217391,241.5,40.6,85.1,0.478,2.2,6.6,0.327,38.5,78.5,0.49,20.9,27.5,0.7609999999999999,14.5,30.0,44.4,24.3,6.2,5.1,15.0,23.9,104.3,29.5,57,25,6.09,-0.68,5.41,109.9,103.5,94.4,0.32299999999999995,0.078,0.537,0.49,13.4,34.2,0.245,0.49,13.4,70.3,0.245,879705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,9,Detroit Pistons,0,1,82,50,32,1.5625,241.5,37.2,82.2,0.45299999999999996,1.9,6.1,0.312,35.3,76.1,0.46399999999999997,20.4,26.5,0.77,12.2,27.7,40.0,21.2,7.1,3.5,13.7,24.2,96.8,30.5,50,32,3.27,-0.19,3.08,108.2,104.6,91.9,0.322,0.064,0.523,0.474,13.1,34.7,0.245,0.474,13.1,71.0,0.245,879614,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,9,Detroit Pistons,0,0,82,48,34,1.411764706,241.2,38.9,83.7,0.465,2.0,6.4,0.314,36.9,77.3,0.47700000000000004,19.1,25.7,0.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9,30.1,47,35,2.04,0.01,2.06,107.5,105.3,91.6,0.307,0.077,0.52,0.47700000000000004,13.5,34.9,0.228,0.47700000000000004,13.5,68.5,0.228,879614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1993,9,Detroit Pistons,0,0,82,40,42,0.9523809520000001,241.2,39.8,87.9,0.45299999999999996,3.6,11.1,0.322,36.3,76.9,0.47200000000000003,17.4,23.9,0.7290000000000001,15.8,28.2,44.0,23.7,7.1,3.0,14.0,21.3,100.6,29.9,37,45,-1.39,0.29,-1.1,107.4,108.9,93.2,0.271,0.126,0.511,0.473,12.5,34.6,0.198,0.473,12.5,67.8,0.198,889614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1994,9,Detroit Pistons,0,0,82,20,62,0.322580645,240.6,38.6,85.6,0.452,4.4,12.7,0.344,34.3,72.9,0.47,15.3,20.9,0.731,12.5,28.3,40.8,21.5,7.3,3.8,15.1,23.6,96.9,27.5,21,61,-7.78,0.33,-7.46,102.7,110.9,94.2,0.244,0.14800000000000002,0.511,0.47700000000000004,13.7,28.4,0.179,0.47700000000000004,13.7,66.1,0.179,806641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,9,Detroit Pistons,0,0,82,28,54,0.518518519,240.6,37.3,80.9,0.461,6.0,17.0,0.354,31.3,63.9,0.49,17.5,23.7,0.741,11.7,26.9,38.6,22.8,8.6,5.1,16.1,26.2,98.2,26.9,22,60,-7.29,0.21,-7.08,105.1,112.9,93.2,0.293,0.21,0.5379999999999999,0.499,15.0,28.3,0.217,0.499,15.0,65.8,0.217,719090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1996,9,Detroit Pistons,0,0,82,46,36,1.277777778,241.8,34.3,74.7,0.45899999999999996,6.6,16.5,0.40399999999999997,27.6,58.2,0.475,20.2,26.9,0.7509999999999999,10.8,29.8,40.5,19.6,6.2,4.3,14.8,23.8,95.4,26.8,49,33,2.5,-0.05,2.45,107.9,105.1,87.7,0.36,0.221,0.551,0.504,14.6,28.0,0.271,0.504,14.6,71.7,0.271,730573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1997,9,Detroit Pistons,0,0,82,54,28,1.928571429,241.8,34.5,74.3,0.46399999999999997,7.1,18.3,0.38799999999999996,27.4,56.0,0.488,18.1,24.3,0.745,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,94.2,28.2,57,25,5.24,0.2,5.45,110.6,104.4,84.5,0.327,0.24600000000000002,0.5539999999999999,0.512,13.0,27.5,0.244,0.512,13.0,70.4,0.244,784234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1987,10,Golden State Warriors,1,0,82,42,40,1.05,242.7,43.3,90.4,0.479,1.4,4.4,0.319,41.9,86.0,0.48700000000000004,24.0,30.8,0.78,14.5,28.7,43.2,25.4,8.7,3.9,16.5,26.1,112.0,26.9,35,47,-2.34,-0.2,-2.54,108.9,111.2,101.7,0.341,0.049,0.539,0.48700000000000004,13.7,32.5,0.266,0.48700000000000004,13.7,65.3,0.266,423997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1988,10,Golden State Warriors,1,0,82,20,62,0.322580645,241.2,42.2,90.3,0.46799999999999997,1.1,3.8,0.292,41.1,86.5,0.475,21.4,26.9,0.7959999999999999,13.9,27.5,41.4,24.5,9.0,3.5,17.0,26.3,107.0,25.4,21,61,-8.32,-0.06,-8.38,104.7,112.9,101.6,0.298,0.042,0.524,0.474,14.3,31.2,0.237,0.474,14.3,65.1,0.237,440294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1989,10,Golden State Warriors,1,0,82,43,39,1.102564103,242.7,45.5,97.3,0.46799999999999997,2.4,7.7,0.308,43.1,89.6,0.48100000000000004,23.2,29.1,0.799,16.1,31.2,47.4,24.5,10.1,7.8,18.1,23.7,116.6,26.0,40,42,-0.3,-0.29,-0.59,107.4,107.7,107.3,0.299,0.079,0.529,0.48,14.2,33.4,0.239,0.48,14.2,64.1,0.239,587820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1990,10,Golden State Warriors,1,0,82,37,45,0.8222222220000001,240.3,42.5,87.9,0.484,3.0,9.1,0.324,39.6,78.8,0.503,28.2,34.9,0.809,11.2,29.1,40.2,24.1,9.2,6.0,17.3,24.5,116.3,26.0,33,49,-3.13,0.59,-2.55,109.6,112.6,105.9,0.397,0.10400000000000001,0.563,0.501,14.3,26.1,0.321,0.501,14.3,61.5,0.321,616025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
