Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket
2000,17,Milwaukee Bucks,0.0,0.0,82,42.0,40.0,1.05,242.1,38.7,83.3,0.465,4.8,13.0,0.369,33.9,70.2,0.483,19.0,24.2,0.7859999999999999,12.4,28.9,41.3,22.6,8.2,4.6,15.0,24.6,101.2,28.2,42,40,0.22,-0.28,-0.06,108.2,107.9,92.7,0.29,0.157,0.539,0.494,13.8,30.0,0.228,0.494,13.8,69.6,0.228,Bradley Center,628605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2000,14,Los Angeles Lakers,1.0,1.0,82,67.0,15.0,4.466666666666667,241.5,38.3,83.4,0.459,4.2,12.8,0.329,34.1,70.6,0.482,20.1,28.9,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,29.2,64,18,8.55,-0.14,8.41,107.3,98.2,93.3,0.34600000000000003,0.153,0.525,0.484,12.7,30.6,0.241,0.484,12.7,73.1,0.241,STAPLES Center,771420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,22,Orlando Magic,0.0,0.0,82,41.0,41.0,1.0,240.9,38.6,85.5,0.452,3.6,10.6,0.338,35.1,74.9,0.468,19.2,26.1,0.735,14.0,31.0,44.9,20.8,9.1,5.7,17.6,24.0,100.1,26.3,43,39,0.68,-0.26,0.43,102.4,101.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.224,0.473,15.4,69.9,0.224,TD Waterhouse Centre,576409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,11,Houston Rockets,1.0,0.0,82,34.0,48.0,0.7083333333333334,241.8,36.6,81.3,0.45,7.1,19.8,0.358,29.5,61.5,0.48,19.2,26.2,0.733,12.3,31.5,43.8,21.6,7.5,5.3,17.4,20.3,99.5,26.3,39,43,-0.87,0.3,-0.57,104.8,105.7,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.236,0.494,15.8,71.6,0.236,Compaq Center,624594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,2,Boston Celtics,0.0,0.0,82,35.0,47.0,0.7446808510638298,240.6,37.2,83.9,0.444,5.1,15.4,0.331,32.2,68.5,0.469,19.8,26.5,0.745,13.5,29.5,43.0,21.2,9.7,3.5,15.4,27.1,99.3,25.4,39,43,-0.76,-0.24,-1.0,104.8,105.6,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.236,0.474,13.8,73.8,0.236,FleetCenter,683608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,21,Seattle SuperSonics,1.0,0.0,82,45.0,37.0,1.2162162162162162,241.2,37.9,84.7,0.447,6.7,19.6,0.339,31.2,65.1,0.48,16.6,23.9,0.695,12.7,30.3,43.0,22.9,8.0,4.2,14.0,21.7,99.1,28.5,44,38,0.95,0.22,1.17,105.6,104.6,93.4,0.282,0.232,0.52,0.487,12.9,28.5,0.196,0.487,12.9,69.6,0.196,KeyArena at Seattle Center,615730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2000,8,Denver Nuggets,1.0,0.0,82,35.0,47.0,0.7446808510638298,242.1,37.3,84.3,0.442,5.7,17.0,0.336,31.5,67.2,0.469,18.7,25.8,0.7240000000000001,13.1,31.6,44.7,23.3,6.8,7.5,15.6,23.9,99.0,25.9,35,47,-2.12,0.36,-1.76,103.5,105.8,94.7,0.306,0.202,0.517,0.476,14.0,29.2,0.222,0.476,14.0,71.6,0.222,Pepsi Center,637698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,24,Phoenix Suns,1.0,0.0,82,53.0,29.0,1.827586206896552,241.5,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.477,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,28.6,56,26,5.22,0.02,5.24,104.6,99.0,94.0,0.28600000000000003,0.184,0.532,0.491,15.2,29.3,0.217,0.491,15.2,70.5,0.217,America West Arena,773115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2000,18,Minnesota Timberwolves,1.0,0.0,82,50.0,32.0,1.5625,242.7,39.3,84.3,0.467,3.0,8.7,0.34600000000000003,36.3,75.5,0.481,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,26.6,48,34,2.52,0.14,2.67,106.1,103.4,91.8,0.256,0.104,0.525,0.485,12.9,29.4,0.2,0.485,12.9,73.0,0.2,Target Center,690012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2000,4,Charlotte Hornets,0.0,0.0,82,49.0,33.0,1.4848484848484849,241.2,35.8,79.7,0.449,4.1,12.2,0.339,31.7,67.5,0.469,22.7,30.0,0.758,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4,28.7,49,33,2.67,-0.34,2.33,104.3,101.4,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.475,13.7,73.2,0.285,Charlotte Coliseum,732827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,3,New Jersey Nets,0.0,0.0,82,31.0,51.0,0.6078431372549019,241.8,36.3,83.9,0.433,5.8,16.8,0.34700000000000003,30.5,67.2,0.454,19.5,24.9,0.784,12.7,28.2,40.9,20.6,8.8,4.8,13.6,23.3,98.0,27.3,38,44,-1.04,-0.15,-1.18,105.1,106.3,92.5,0.297,0.2,0.517,0.468,12.6,28.1,0.233,0.468,12.6,67.2,0.233,Continental Airlines Arena,643631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,25,Portland Trail Blazers,1.0,1.0,82,59.0,23.0,2.565217391304348,241.2,36.8,78.4,0.47,5.0,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5,29.6,59,23,6.4,-0.04,6.36,107.9,100.8,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.501,14.5,72.4,0.24,Rose Garden Arena,835078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,28,Toronto Raptors,0.0,0.0,82,45.0,37.0,1.2162162162162162,240.9,36.3,83.9,0.433,5.2,14.3,0.363,31.2,69.6,0.447,19.3,25.2,0.765,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2,29.3,41,41,-0.16,-0.3,-0.46,104.7,104.9,92.5,0.3,0.17,0.511,0.464,12.7,30.1,0.23,0.464,12.7,71.8,0.23,Air Canada Centre,756496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2000,6,Cleveland Cavaliers,0.0,0.0,82,32.0,50.0,0.64,242.1,36.3,82.1,0.442,4.2,11.2,0.373,32.1,70.9,0.453,20.2,26.9,0.75,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,97.0,27.2,31,51,-3.5,-0.14,-3.64,100.4,104.0,95.7,0.327,0.136,0.516,0.468,15.6,28.1,0.245,0.468,15.6,71.2,0.245,Gund Arena,603702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,30,Washington Wizards,0.0,0.0,82,29.0,53.0,0.5471698113207547,241.5,36.7,81.5,0.451,4.1,10.9,0.376,32.6,70.6,0.462,19.1,25.7,0.743,13.0,29.7,42.7,21.6,7.2,4.7,16.1,26.2,96.6,28.0,32,50,-3.28,-0.19,-3.47,103.5,107.0,92.7,0.315,0.133,0.521,0.476,14.8,30.6,0.234,0.476,14.8,71.7,0.234,MCI Center,616593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,29,Utah Jazz,1.0,0.0,82,55.0,27.0,2.0370370370370368,240.9,36.1,77.8,0.464,4.0,10.4,0.385,32.1,67.4,0.476,20.3,26.2,0.773,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5,31.5,54,28,4.46,0.05,4.52,107.3,102.3,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.49,14.3,73.2,0.26,Delta Center,801268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,27,San Antonio Spurs,1.0,0.0,82,53.0,29.0,1.827586206896552,242.1,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.476,20.1,27.0,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2,30.9,58,24,5.94,-0.02,5.92,105.0,98.6,90.8,0.34600000000000003,0.138,0.535,0.488,14.3,27.8,0.258,0.488,14.3,73.0,0.258,Alamodome,884450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,10,Golden State Warriors,1.0,0.0,82,19.0,63.0,0.3015873015873016,240.9,36.5,87.1,0.42,4.2,13.0,0.32299999999999995,32.3,74.0,0.4370000000000001,18.3,26.2,0.6970000000000001,15.9,29.7,45.6,22.6,8.9,4.3,15.9,24.9,95.5,26.9,20,62,-8.27,0.64,-7.63,99.8,108.4,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.21,0.444,13.9,69.1,0.21,The Arena in Oakland,509171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,23,Philadelphia 76ers,0.0,0.0,82,49.0,33.0,1.4848484848484849,241.8,36.5,82.6,0.442,2.5,7.8,0.32299999999999995,34.0,74.8,0.454,19.2,27.1,0.708,14.0,30.1,44.1,22.2,9.6,4.7,15.7,23.6,94.8,27.1,45,37,1.34,-0.32,1.02,101.5,100.0,92.7,0.329,0.095,0.501,0.457,14.2,31.4,0.233,0.457,14.2,69.9,0.233,First Union Center,756956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2000,16,Miami Heat,0.0,0.0,82,52.0,30.0,1.7333333333333334,241.8,36.3,78.8,0.46,5.4,14.7,0.371,30.8,64.1,0.481,16.4,22.3,0.736,11.2,31.9,43.2,23.5,7.1,6.4,15.0,23.7,94.4,29.2,50,32,3.11,-0.36,2.75,104.5,101.0,89.7,0.28300000000000003,0.18600000000000005,0.5329999999999999,0.495,14.5,28.2,0.208,0.495,14.5,72.9,0.208,AmericanAirlines Arena,706725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,1,Atlanta Hawks,0.0,0.0,82,28.0,54.0,0.5185185185185185,241.8,36.6,83.0,0.441,3.1,9.9,0.317,33.4,73.1,0.458,18.0,24.2,0.743,14.0,31.3,45.3,18.9,6.1,5.6,15.4,21.0,94.3,27.6,26,56,-5.38,-0.04,-5.41,102.0,107.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.46,14.1,71.0,0.217,Philips Arena,600954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,15,Vancouver Grizzlies,1.0,0.0,82,22.0,60.0,0.36666666666666653,242.1,35.3,78.5,0.449,4.0,11.0,0.361,31.3,67.6,0.463,19.4,25.1,0.774,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9,25.3,25,57,-5.62,0.52,-5.1,102.3,108.5,91.0,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.474,15.8,70.6,0.247,General Motors Place,569864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,20,New York Knicks,0.0,1.0,82,50.0,32.0,1.5625,241.8,35.3,77.7,0.455,4.3,11.4,0.375,31.0,66.3,0.468,17.2,22.0,0.7809999999999999,9.8,30.7,40.5,19.4,6.3,4.3,14.6,24.2,92.1,29.5,46,36,1.46,-0.16,1.3,102.5,100.9,89.2,0.28300000000000003,0.147,0.527,0.482,14.4,24.7,0.221,0.482,14.4,73.1,0.221,Madison Square Garden (IV),810103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2000,13,Los Angeles Clippers,1.0,0.0,82,15.0,67.0,0.22388059701492535,240.3,35.1,82.4,0.426,5.2,15.5,0.339,29.9,67.0,0.446,16.6,22.3,0.746,11.6,29.0,40.6,18.0,7.0,6.0,16.2,22.2,92.0,24.2,13,69,-11.52,0.8,-10.73,97.8,110.1,93.9,0.27,0.188,0.499,0.458,14.9,26.1,0.202,0.458,14.9,69.6,0.202,STAPLES Center,559714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2000,5,Chicago Bulls,0.0,0.0,82,17.0,65.0,0.26153846153846155,241.5,31.3,75.4,0.415,4.1,12.6,0.329,27.1,62.8,0.4320000000000001,18.1,25.5,0.7090000000000001,12.6,28.3,40.9,20.1,7.9,4.7,19.0,23.3,84.8,26.0,15,67,-9.4,0.17,-9.23,94.2,104.6,89.4,0.338,0.16699999999999998,0.49,0.443,18.0,29.9,0.24,0.443,18.0,69.9,0.24,United Center,907064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,26,Sacramento Kings,1.0,0.0,50,27.0,23.0,1.173913043478261,244.0,38.4,86.1,0.445,5.8,18.9,0.308,32.6,67.3,0.484,17.7,25.9,0.6829999999999999,14.1,31.5,45.6,22.6,8.9,4.6,16.8,20.3,100.2,26.1,24,26,-0.42,-0.47,-0.89,102.7,103.1,96.0,0.3,0.219,0.514,0.479,14.7,30.6,0.205,0.479,14.7,67.7,0.205,ARCO Arena (II),418751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1999,14,Los Angeles Lakers,1.0,0.0,50,31.0,19.0,1.631578947368421,241.0,36.8,78.7,0.468,4.8,13.7,0.35200000000000004,32.0,65.0,0.4920000000000001,20.5,30.1,0.6829999999999999,12.4,29.6,42.0,21.9,7.8,5.7,15.1,24.6,99.0,27.5,30,20,3.02,-0.35,2.68,107.6,104.3,91.6,0.382,0.174,0.5379999999999999,0.498,14.1,30.6,0.261,0.498,14.1,70.2,0.261,Great Western Forum,430007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1999,24,Phoenix Suns,1.0,0.0,50,27.0,23.0,1.173913043478261,241.0,35.9,80.1,0.449,5.2,14.0,0.3720000000000001,30.7,66.0,0.465,18.5,24.3,0.76,12.0,28.4,40.3,25.0,8.9,4.0,13.6,20.4,95.6,29.3,29,21,2.26,-0.11,2.15,105.8,103.3,90.0,0.303,0.175,0.526,0.481,13.0,28.4,0.231,0.481,13.0,69.8,0.231,America West Arena,472283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1999,21,Seattle SuperSonics,1.0,0.0,50,25.0,25.0,1.0,242.0,35.1,79.5,0.442,6.2,18.0,0.344,28.9,61.5,0.47,18.4,27.1,0.6809999999999999,13.5,28.4,42.0,21.7,7.9,4.0,15.3,20.9,94.9,31.2,23,27,-1.08,-0.35,-1.43,105.0,106.2,89.6,0.341,0.226,0.519,0.481,14.3,31.9,0.232,0.481,14.3,68.6,0.232,KeyArena at Seattle Center,426800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,25,Portland Trail Blazers,1.0,1.0,50,35.0,15.0,2.333333333333333,243.5,34.9,79.1,0.442,4.9,13.5,0.364,30.0,65.6,0.457,20.0,27.0,0.743,12.9,31.4,44.3,21.5,8.2,5.8,15.4,22.5,94.8,27.4,36,14,6.36,-0.69,5.67,104.8,97.7,89.2,0.341,0.171,0.521,0.473,14.5,31.8,0.253,0.473,14.5,71.8,0.253,Rose Garden Arena,486556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1999,12,Indiana Pacers,0.0,1.0,50,33.0,17.0,1.9411764705882355,242.0,34.6,77.3,0.448,5.9,16.0,0.368,28.7,61.3,0.469,19.5,24.6,0.7959999999999999,11.5,29.0,40.5,20.1,6.3,4.5,13.0,21.6,94.7,30.8,32,18,3.74,0.12,3.86,108.7,104.4,86.4,0.318,0.207,0.537,0.486,12.8,28.7,0.253,0.486,12.8,69.9,0.253,Market Square Arena,404536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1999,11,Houston Rockets,1.0,0.0,50,31.0,19.0,1.631578947368421,241.5,35.1,76.0,0.462,6.7,18.3,0.368,28.4,57.7,0.4920000000000001,17.3,23.7,0.7290000000000001,10.7,30.8,41.5,21.2,7.7,5.2,16.2,19.2,94.2,29.6,29,21,2.32,-0.93,1.39,105.4,102.9,88.8,0.313,0.241,0.545,0.506,15.8,27.8,0.228,0.506,15.8,69.9,0.228,Compaq Center,407125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1999,8,Denver Nuggets,1.0,0.0,50,14.0,36.0,0.3888888888888889,240.5,33.6,79.8,0.421,6.0,18.4,0.328,27.6,61.3,0.45,20.2,26.5,0.762,12.9,27.8,40.8,19.4,7.5,5.5,14.8,22.9,93.5,24.6,14,36,-6.6,-0.07,-6.67,103.1,110.4,90.5,0.332,0.231,0.511,0.459,13.9,30.1,0.253,0.459,13.9,69.2,0.253,McNichols Sports Arena,296965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,29,Utah Jazz,1.0,0.0,50,37.0,13.0,2.8461538461538463,243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,41.3,24.1,8.0,5.5,16.3,22.7,93.3,30.3,37,13,6.52,-0.99,5.54,105.8,98.4,87.0,0.417,0.107,0.545,0.485,16.0,30.0,0.32,0.485,16.0,70.4,0.32,Delta Center,493120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1999,2,Boston Celtics,0.0,0.0,50,19.0,31.0,0.6129032258064516,243.0,36.3,83.3,0.436,5.5,15.2,0.36,30.9,68.1,0.453,14.9,21.5,0.6920000000000001,13.6,29.2,42.8,21.5,9.1,5.1,16.1,23.9,93.0,24.3,22,28,-1.86,0.11,-1.75,100.4,102.4,91.5,0.259,0.182,0.501,0.469,14.8,30.6,0.179,0.469,14.8,69.4,0.179,FleetCenter,440602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,18,Minnesota Timberwolves,1.0,0.0,50,25.0,25.0,1.0,240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.438,17.0,22.9,0.743,15.1,27.8,42.9,24.4,8.5,5.4,12.8,23.7,92.9,27.2,26,24,0.38,-0.55,-0.17,101.9,101.5,91.0,0.264,0.095,0.481,0.439,11.7,32.5,0.196,0.439,11.7,70.2,0.196,Target Center,427974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1999,4,Charlotte Hornets,0.0,0.0,50,26.0,24.0,1.0833333333333333,243.0,33.4,74.4,0.449,5.4,14.7,0.365,28.1,59.7,0.47,20.7,27.7,0.747,9.6,29.9,39.5,22.2,8.9,4.9,15.9,22.0,92.9,29.0,25,25,-0.1,0.73,0.63,102.3,102.4,89.7,0.3720000000000001,0.198,0.537,0.485,15.5,24.4,0.278,0.485,15.5,69.5,0.278,Charlotte Coliseum,480807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,27,San Antonio Spurs,1.0,1.0,50,37.0,13.0,2.8461538461538463,241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,44.0,22.0,8.4,7.0,15.2,20.2,92.8,30.1,39,11,8.06,-0.94,7.12,104.0,95.0,88.6,0.371,0.13699999999999998,0.523,0.479,14.6,30.4,0.259,0.479,14.6,69.5,0.259,Alamodome,527357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1999,17,Milwaukee Bucks,0.0,0.0,50,28.0,22.0,1.2727272727272727,241.0,35.1,76.4,0.459,4.6,12.4,0.373,30.4,64.0,0.476,16.9,23.1,0.733,11.4,27.4,38.8,20.6,8.8,4.0,14.4,22.8,91.7,28.3,28,22,1.66,0.0,1.66,104.9,103.0,87.0,0.303,0.162,0.53,0.489,14.3,29.0,0.222,0.489,14.3,67.6,0.222,Bradley Center,381948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1999,7,Dallas Mavericks,1.0,0.0,50,19.0,31.0,0.6129032258064516,241.5,35.0,80.7,0.434,4.0,11.9,0.339,30.9,68.8,0.45,17.6,24.2,0.728,12.9,29.6,42.5,18.4,7.0,5.8,13.8,21.3,91.6,26.1,21,29,-2.4,-0.1,-2.5,102.3,104.9,89.0,0.3,0.14800000000000002,0.502,0.459,13.2,29.8,0.218,0.459,13.2,69.1,0.218,Reunion Arena,362837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,3,New Jersey Nets,0.0,0.0,50,16.0,34.0,0.4705882352941176,241.0,33.8,83.2,0.406,4.5,13.6,0.331,29.3,69.6,0.421,19.2,25.0,0.769,14.3,28.7,43.0,18.5,9.8,5.5,15.0,22.7,91.4,26.0,18,32,-3.78,0.58,-3.2,99.5,103.6,91.5,0.301,0.163,0.485,0.434,13.7,31.1,0.231,0.434,13.7,69.7,0.231,Continental Airlines Arena,400387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,30,Washington Wizards,0.0,0.0,50,18.0,32.0,0.5625,241.0,35.4,79.4,0.445,3.6,11.6,0.309,31.8,67.8,0.469,16.9,24.0,0.705,11.9,28.1,40.0,21.3,7.9,3.9,14.7,23.0,91.2,29.3,21,29,-2.24,0.49,-1.75,101.2,103.7,89.8,0.302,0.146,0.507,0.468,14.1,28.2,0.213,0.468,14.1,69.5,0.213,MCI Center,402481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,28,Toronto Raptors,0.0,0.0,50,23.0,27.0,0.8518518518518519,241.5,33.2,78.8,0.421,4.5,13.2,0.341,28.7,65.6,0.4370000000000001,20.2,26.6,0.76,14.2,28.9,43.2,20.7,8.8,6.4,16.0,22.8,91.1,27.3,22,28,-1.64,0.33,-1.32,102.0,103.9,88.8,0.338,0.168,0.504,0.45,15.0,33.8,0.257,0.45,15.0,70.2,0.257,Air Canada Centre,439190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,13,Los Angeles Clippers,1.0,0.0,50,9.0,41.0,0.2195121951219512,242.5,34.2,80.1,0.4270000000000001,4.3,13.4,0.32,29.9,66.8,0.448,17.7,24.5,0.721,13.3,25.9,39.2,16.4,8.5,4.7,15.9,24.5,90.4,25.0,11,39,-8.82,-0.12,-8.94,100.0,109.7,89.5,0.306,0.16699999999999998,0.4970000000000001,0.454,14.9,30.6,0.22,0.454,14.9,66.9,0.22,Los Angeles Memorial Sports Arena,256568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1999,9,Detroit Pistons,0.0,0.0,50,29.0,21.0,1.380952380952381,241.0,33.2,74.3,0.447,5.0,13.6,0.365,28.2,60.7,0.465,19.0,25.7,0.74,12.1,28.2,40.3,20.2,8.9,4.2,15.8,22.8,90.4,27.7,32,18,3.42,0.55,3.97,104.2,100.3,86.3,0.345,0.183,0.528,0.48,15.6,30.5,0.256,0.48,15.6,72.0,0.256,The Palace of Auburn Hills,444585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
