Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1988,9,Detroit Pistons,0,1,82,54,28,1.928571429,241.2,42.2,85.6,0.493,0.7,2.5,0.287,41.5,83.1,0.499,24.1,31.9,0.757,14.4,30.3,44.7,24.5,7.2,4.8,16.4,23.9,109.2,27.4,54,28,5.17,0.29,5.46,110.5,105.3,98.3,0.37200000000000005,0.028999999999999998,0.5479999999999999,0.49700000000000005,14.2,34.2,0.282,0.49700000000000005,14.2,68.5,0.282,1066505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,9,Detroit Pistons,0,1,82,63,19,3.315789474,241.8,41.4,83.9,0.494,1.5,4.9,0.3,39.9,79.0,0.505,22.3,29.0,0.769,14.1,31.0,45.1,24.7,6.4,5.0,16.3,23.6,106.6,28.6,56,26,5.8,0.44,6.24,110.8,104.7,95.5,0.34600000000000003,0.057999999999999996,0.551,0.502,14.4,34.5,0.266,0.502,14.4,69.2,0.266,879405,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,9,Detroit Pistons,0,1,82,59,23,2.565217391,241.5,40.6,85.1,0.478,2.2,6.6,0.327,38.5,78.5,0.49,20.9,27.5,0.7609999999999999,14.5,30.0,44.4,24.3,6.2,5.1,15.0,23.9,104.3,29.5,57,25,6.09,-0.68,5.41,109.9,103.5,94.4,0.32299999999999995,0.078,0.537,0.49,13.4,34.2,0.245,0.49,13.4,70.3,0.245,879705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,9,Detroit Pistons,0,1,82,50,32,1.5625,241.5,37.2,82.2,0.45299999999999996,1.9,6.1,0.312,35.3,76.1,0.46399999999999997,20.4,26.5,0.77,12.2,27.7,40.0,21.2,7.1,3.5,13.7,24.2,96.8,30.5,50,32,3.27,-0.19,3.08,108.2,104.6,91.9,0.322,0.064,0.523,0.474,13.1,34.7,0.245,0.474,13.1,71.0,0.245,879614,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,9,Detroit Pistons,0,0,82,48,34,1.411764706,241.2,38.9,83.7,0.465,2.0,6.4,0.314,36.9,77.3,0.47700000000000004,19.1,25.7,0.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9,30.1,47,35,2.04,0.01,2.06,107.5,105.3,91.6,0.307,0.077,0.52,0.47700000000000004,13.5,34.9,0.228,0.47700000000000004,13.5,68.5,0.228,879614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1993,9,Detroit Pistons,0,0,82,40,42,0.9523809520000001,241.2,39.8,87.9,0.45299999999999996,3.6,11.1,0.322,36.3,76.9,0.47200000000000003,17.4,23.9,0.7290000000000001,15.8,28.2,44.0,23.7,7.1,3.0,14.0,21.3,100.6,29.9,37,45,-1.39,0.29,-1.1,107.4,108.9,93.2,0.271,0.126,0.511,0.473,12.5,34.6,0.198,0.473,12.5,67.8,0.198,889614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1994,9,Detroit Pistons,0,0,82,20,62,0.322580645,240.6,38.6,85.6,0.452,4.4,12.7,0.344,34.3,72.9,0.47,15.3,20.9,0.731,12.5,28.3,40.8,21.5,7.3,3.8,15.1,23.6,96.9,27.5,21,61,-7.78,0.33,-7.46,102.7,110.9,94.2,0.244,0.14800000000000002,0.511,0.47700000000000004,13.7,28.4,0.179,0.47700000000000004,13.7,66.1,0.179,806641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,9,Detroit Pistons,0,0,82,28,54,0.518518519,240.6,37.3,80.9,0.461,6.0,17.0,0.354,31.3,63.9,0.49,17.5,23.7,0.741,11.7,26.9,38.6,22.8,8.6,5.1,16.1,26.2,98.2,26.9,22,60,-7.29,0.21,-7.08,105.1,112.9,93.2,0.293,0.21,0.5379999999999999,0.499,15.0,28.3,0.217,0.499,15.0,65.8,0.217,719090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1996,9,Detroit Pistons,0,0,82,46,36,1.277777778,241.8,34.3,74.7,0.45899999999999996,6.6,16.5,0.40399999999999997,27.6,58.2,0.475,20.2,26.9,0.7509999999999999,10.8,29.8,40.5,19.6,6.2,4.3,14.8,23.8,95.4,26.8,49,33,2.5,-0.05,2.45,107.9,105.1,87.7,0.36,0.221,0.551,0.504,14.6,28.0,0.271,0.504,14.6,71.7,0.271,730573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1997,9,Detroit Pistons,0,0,82,54,28,1.928571429,241.8,34.5,74.3,0.46399999999999997,7.1,18.3,0.38799999999999996,27.4,56.0,0.488,18.1,24.3,0.745,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,94.2,28.2,57,25,5.24,0.2,5.45,110.6,104.4,84.5,0.327,0.24600000000000002,0.5539999999999999,0.512,13.0,27.5,0.244,0.512,13.0,70.4,0.244,784234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1998,9,Detroit Pistons,0,0,82,37,45,0.8222222220000001,243.4,34.9,77.7,0.449,3.6,11.4,0.312,31.3,66.3,0.473,20.8,27.9,0.745,12.7,28.5,41.2,19.5,8.3,4.2,14.6,22.0,94.2,27.2,46,36,1.57,0.37,1.95,105.3,103.5,88.2,0.359,0.147,0.523,0.47200000000000003,14.0,30.9,0.267,0.47200000000000003,14.0,70.2,0.267,794567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1999,9,Detroit Pistons,0,0,50,29,21,1.380952381,241.0,33.2,74.3,0.447,5.0,13.6,0.365,28.2,60.7,0.465,19.0,25.7,0.74,12.1,28.2,40.3,20.2,8.9,4.2,15.8,22.8,90.4,27.7,32,18,3.42,0.55,3.97,104.2,100.3,86.3,0.345,0.183,0.528,0.48,15.6,30.5,0.256,0.48,15.6,72.0,0.256,444585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2000,9,Detroit Pistons,0,0,82,42,40,1.05,241.8,37.1,80.9,0.45899999999999996,5.4,14.9,0.359,31.8,66.0,0.48100000000000004,23.9,30.6,0.7809999999999999,11.2,30.0,41.2,20.8,8.1,3.3,15.7,24.5,103.5,28.3,45,37,1.44,-0.31,1.13,107.3,105.8,95.7,0.37799999999999995,0.184,0.5479999999999999,0.49200000000000005,14.3,26.8,0.295,0.49200000000000005,14.3,71.6,0.295,678470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2001,9,Detroit Pistons,0,0,82,32,50,0.64,242.1,35.6,83.9,0.424,4.7,13.6,0.35,30.9,70.3,0.439,19.6,27.2,0.721,13.5,32.0,45.5,19.9,7.5,5.5,15.9,23.8,95.6,27.1,36,46,-1.7,-0.39,-2.08,100.0,101.8,94.7,0.325,0.162,0.498,0.45299999999999996,14.2,29.3,0.23399999999999999,0.45299999999999996,14.2,72.2,0.23399999999999999,607323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2002,9,Detroit Pistons,0,0,82,50,32,1.5625,240.0,34.7,76.8,0.452,6.9,18.4,0.376,27.8,58.4,0.475,18.0,23.8,0.7559999999999999,9.9,28.9,38.7,21.5,7.9,6.9,14.5,20.7,94.3,29.5,48,34,2.13,-0.45,1.69,104.8,102.4,90.0,0.31,0.24,0.54,0.49700000000000005,14.3,24.4,0.235,0.49700000000000005,14.3,70.5,0.235,760807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2003,9,Detroit Pistons,0,1,82,50,32,1.5625,242.7,32.9,76.5,0.43,6.5,18.1,0.358,26.4,58.4,0.452,19.0,24.6,0.7709999999999999,10.8,29.8,40.6,19.8,6.8,5.7,13.5,21.3,91.4,29.0,52,30,3.68,-0.71,2.97,104.1,99.9,86.8,0.322,0.237,0.523,0.473,13.3,25.9,0.248,0.473,13.3,74.0,0.248,839278,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,9,Detroit Pistons,0,1,82,54,28,1.928571429,241.2,33.5,77.0,0.435,4.1,11.8,0.344,29.4,65.2,0.452,19.0,25.3,0.753,12.4,30.4,42.8,20.8,8.0,7.0,15.1,20.3,90.1,27.4,59,23,5.84,-0.81,5.04,102.0,95.4,87.9,0.32799999999999996,0.153,0.511,0.461,14.7,30.1,0.247,0.461,14.7,71.8,0.247,872902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,9,Detroit Pistons,0,1,82,54,28,1.928571429,243.4,34.8,78.3,0.444,4.4,12.8,0.345,30.3,65.5,0.46299999999999997,19.4,26.2,0.7390000000000001,12.9,30.6,43.4,21.8,7.0,6.1,13.8,20.0,93.3,27.9,53,29,3.87,-0.55,3.31,105.6,101.2,87.2,0.335,0.16399999999999998,0.519,0.47200000000000003,13.3,31.2,0.247,0.47200000000000003,13.3,73.0,0.247,905116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,9,Detroit Pistons,0,1,82,64,18,3.5555555560000003,241.8,36.4,80.0,0.455,6.8,17.7,0.384,29.6,62.3,0.475,17.3,23.8,0.727,11.9,28.6,40.5,24.0,7.1,6.0,11.4,18.5,96.8,28.5,60,22,6.67,-0.44,6.24,110.8,103.1,86.8,0.297,0.221,0.535,0.49700000000000005,11.2,28.9,0.21600000000000003,0.49700000000000005,11.2,71.2,0.21600000000000003,905116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,Detroit Pistons,0,1,82,53,29,1.827586207,242.4,35.9,79.1,0.45399999999999996,5.5,15.9,0.344,30.4,63.2,0.48100000000000004,18.8,24.2,0.774,11.6,29.0,40.5,21.6,7.1,5.8,12.2,20.4,96.0,29.0,53,29,4.16,-0.47,3.69,108.9,104.2,87.3,0.307,0.201,0.535,0.488,12.0,28.3,0.237,0.488,12.0,70.9,0.237,905116,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,9,Detroit Pistons,0,1,82,59,23,2.565217391,240.6,36.6,79.9,0.45799999999999996,5.9,16.2,0.366,30.6,63.7,0.48100000000000004,18.4,24.0,0.767,11.9,29.5,41.4,22.3,7.1,5.8,11.7,20.6,97.5,28.3,62,20,7.39,-0.72,6.67,111.4,102.9,87.3,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.495,11.4,73.7,0.23,905116,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,9,Detroit Pistons,0,0,82,39,43,0.9069767440000001,242.7,36.4,80.0,0.45399999999999996,4.6,13.2,0.349,31.8,66.8,0.475,16.9,22.5,0.7509999999999999,11.6,29.9,41.4,20.6,6.0,4.6,11.9,20.9,94.2,28.2,40,42,-0.49,0.13,-0.36,107.4,108.0,86.7,0.282,0.165,0.524,0.483,11.7,27.9,0.212,0.483,11.7,74.0,0.212,896971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2010,9,Detroit Pistons,0,0,82,27,55,0.490909091,241.2,35.9,80.5,0.445,4.6,14.5,0.314,31.3,66.0,0.474,17.7,24.4,0.728,12.8,27.3,40.2,19.4,7.3,3.8,13.4,22.2,94.0,26.7,26,56,-5.11,0.09,-5.02,105.6,111.4,88.5,0.303,0.18,0.515,0.474,12.8,30.3,0.22,0.474,12.8,73.4,0.22,768826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2011,9,Detroit Pistons,0,0,82,30,52,0.576923077,242.4,37.3,81.1,0.46,5.8,15.3,0.376,31.5,65.7,0.479,16.7,22.6,0.737,11.4,27.3,38.6,21.1,7.3,4.0,13.0,19.9,97.0,27.2,31,51,-3.6,-0.18,-3.78,107.7,111.7,89.2,0.27899999999999997,0.18899999999999997,0.5329999999999999,0.495,12.5,27.4,0.20600000000000002,0.495,12.5,72.1,0.20600000000000002,683080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2012,9,Detroit Pistons,0,0,66,25,41,0.609756098,241.9,34.7,79.3,0.43799999999999994,4.8,13.9,0.34600000000000003,29.9,65.4,0.457,16.6,22.1,0.752,11.7,28.5,40.3,18.7,7.0,4.2,15.7,19.6,90.9,26.3,22,44,-4.79,-0.4,-5.19,101.0,106.3,89.2,0.27899999999999997,0.175,0.51,0.46799999999999997,15.0,28.1,0.21,0.46799999999999997,15.0,72.8,0.21,475638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2013,9,Detroit Pistons,0,0,82,29,53,0.5471698110000001,241.5,36.3,81.0,0.449,6.3,17.6,0.35600000000000004,30.1,63.4,0.474,15.9,22.8,0.6990000000000001,12.1,30.0,42.1,21.2,7.0,4.9,15.1,19.8,94.9,25.3,29,53,-3.99,-0.34,-4.33,103.8,108.1,90.8,0.282,0.217,0.521,0.48700000000000004,14.3,28.3,0.19699999999999998,0.48700000000000004,14.3,73.0,0.19699999999999998,606094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2014,9,Detroit Pistons,0,0,82,29,53,0.5471698110000001,241.2,38.8,86.9,0.447,6.2,19.3,0.321,32.6,67.6,0.483,17.3,25.7,0.67,14.6,30.8,45.4,20.9,8.4,4.8,14.5,20.3,101.0,24.7,31,51,-3.66,-0.48,-4.13,105.9,109.7,94.9,0.29600000000000004,0.222,0.514,0.48200000000000004,12.9,31.4,0.19899999999999998,0.48200000000000004,12.9,73.4,0.19899999999999998,616005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2015,9,Detroit Pistons,0,0,82,32,50,0.64,241.8,37.1,85.8,0.43200000000000005,8.6,24.9,0.344,28.5,60.9,0.46799999999999997,15.8,22.4,0.703,12.8,32.1,44.9,21.6,7.6,4.7,13.4,19.0,98.5,25.9,38,44,-1.0,-0.39,-1.39,105.3,106.4,92.8,0.261,0.29,0.515,0.48200000000000004,12.3,27.7,0.184,0.48200000000000004,12.3,75.0,0.184,625917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2016,9,Detroit Pistons,0,0,82,44,38,1.1578947370000001,242.4,37.9,86.4,0.439,9.0,26.2,0.345,28.9,60.2,0.48,17.1,25.5,0.6679999999999999,12.5,33.9,46.3,19.4,7.0,3.7,13.5,19.0,102.0,25.0,43,39,0.61,-0.18,0.43,106.1,105.5,95.1,0.29600000000000004,0.303,0.522,0.491,12.2,27.0,0.19699999999999998,0.491,12.2,79.3,0.19699999999999998,677138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2017,9,Detroit Pistons,0,0,82,37,45,0.8222222220000001,241.5,39.9,88.8,0.449,7.7,23.4,0.33,32.2,65.5,0.49200000000000005,13.9,19.3,0.7190000000000001,11.1,34.6,45.7,21.1,7.0,3.8,11.9,17.9,101.3,25.4,38,44,-1.12,-0.17,-1.29,106.0,107.1,95.0,0.218,0.263,0.521,0.49200000000000005,10.9,24.1,0.157,0.49200000000000005,10.9,81.2,0.157,655141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1987,12,Indiana Pacers,0,0,82,41,41,1.0,243.0,42.1,89.3,0.47200000000000003,1.1,3.9,0.297,41.0,85.5,0.479,20.7,26.5,0.782,13.8,30.0,43.9,26.5,8.5,3.8,15.6,25.6,106.1,25.9,39,43,-0.65,0.47,-0.17,106.0,106.6,98.8,0.29600000000000004,0.043,0.525,0.478,13.4,30.5,0.23199999999999998,0.478,13.4,68.8,0.23199999999999998,521007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1988,12,Indiana Pacers,0,0,82,38,44,0.8636363640000001,240.3,41.9,87.2,0.48,2.0,5.9,0.336,39.9,81.3,0.491,18.9,24.2,0.78,13.1,30.0,43.1,24.1,7.5,4.2,16.1,24.9,104.6,25.7,39,43,-0.79,0.62,-0.18,106.6,107.4,98.0,0.27699999999999997,0.068,0.535,0.49200000000000005,14.1,30.1,0.21600000000000003,0.49200000000000005,14.1,67.9,0.21600000000000003,502244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1989,12,Indiana Pacers,0,0,82,28,54,0.518518519,242.1,41.3,84.7,0.48700000000000004,2.5,7.5,0.32799999999999996,38.8,77.2,0.503,21.9,27.7,0.789,13.0,30.5,43.4,24.5,6.9,5.1,18.9,25.7,106.9,25.2,30,52,-4.17,1.17,-3.0,106.8,111.0,99.2,0.32799999999999996,0.08900000000000001,0.552,0.502,16.3,31.5,0.258,0.502,16.3,66.0,0.258,335298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1990,12,Indiana Pacers,0,0,82,42,40,1.05,242.4,41.2,83.0,0.49700000000000005,3.6,9.4,0.382,37.6,73.6,0.511,23.2,28.5,0.816,11.5,29.1,40.6,24.7,6.7,4.3,16.4,24.0,109.3,26.4,41,41,0.16,-0.34,-0.18,111.5,111.4,97.0,0.34299999999999997,0.113,0.5720000000000001,0.518,14.6,29.0,0.28,0.518,14.6,67.1,0.28,518923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1991,12,Indiana Pacers,0,0,82,41,41,1.0,241.5,43.6,89.0,0.49,2.3,7.4,0.305,41.4,81.6,0.507,22.6,30.4,0.743,14.7,28.2,42.9,25.2,8.9,4.3,15.4,24.8,112.1,26.4,40,42,-0.39,0.02,-0.37,111.7,112.1,99.4,0.354,0.107,0.5660000000000001,0.511,14.4,30.6,0.287,0.511,14.4,66.4,0.287,465650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1992,12,Indiana Pacers,0,0,82,40,42,0.9523809520000001,243.4,42.7,86.3,0.494,4.1,11.5,0.354,38.6,74.9,0.516,22.8,28.8,0.79,13.2,31.3,44.5,29.2,8.6,4.8,17.1,26.1,112.2,26.4,46,36,1.89,-0.04,1.85,111.7,109.9,99.0,0.33399999999999996,0.133,0.5660000000000001,0.518,14.7,31.8,0.264,0.518,14.7,67.4,0.264,517352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1993,12,Indiana Pacers,0,0,82,41,41,1.0,240.9,41.1,85.6,0.48,3.1,9.6,0.326,38.0,76.0,0.5,22.4,29.3,0.7659999999999999,14.9,29.9,44.8,26.1,7.5,4.9,15.3,24.9,107.8,26.8,46,36,1.7,0.08,1.77,111.9,110.1,96.0,0.342,0.11199999999999999,0.547,0.498,13.5,34.2,0.262,0.498,13.5,67.4,0.262,530891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1994,12,Indiana Pacers,0,1,82,47,35,1.342857143,240.9,38.6,79.5,0.486,2.2,6.1,0.368,36.4,73.4,0.496,21.5,29.1,0.738,13.8,29.4,43.2,25.1,8.6,5.6,17.6,24.1,101.0,27.2,51,31,3.45,-0.19,3.26,107.8,104.2,93.3,0.366,0.077,0.547,0.5,16.0,34.4,0.27,0.5,16.0,68.0,0.27,531812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1995,12,Indiana Pacers,0,1,82,52,30,1.733333333,241.2,36.4,76.2,0.47700000000000004,4.6,12.0,0.38,31.8,64.2,0.496,21.9,29.1,0.7509999999999999,12.8,27.9,40.7,22.9,8.6,4.4,16.3,23.6,99.2,28.7,52,30,3.7,-0.34,3.35,109.6,105.6,90.0,0.38299999999999995,0.158,0.557,0.507,15.5,32.8,0.287,0.507,15.5,68.6,0.287,654428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,12,Indiana Pacers,0,0,82,52,30,1.733333333,240.9,36.3,75.7,0.48,4.4,11.9,0.373,31.9,63.8,0.5,22.2,29.5,0.755,12.3,27.6,39.9,23.4,7.1,3.9,16.3,24.8,99.3,29.4,50,32,3.24,-0.14,3.11,110.8,107.2,89.3,0.389,0.157,0.56,0.509,15.5,33.0,0.294,0.509,15.5,69.3,0.294,673967,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1997,12,Indiana Pacers,0,0,82,39,43,0.9069767440000001,243.0,34.8,76.3,0.456,5.2,13.8,0.381,29.5,62.5,0.47200000000000003,20.6,28.5,0.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4,27.9,44,38,0.98,0.52,1.49,105.8,104.7,89.0,0.374,0.18100000000000002,0.537,0.49,15.5,31.3,0.27,0.49,15.5,70.4,0.27,636735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1998,12,Indiana Pacers,0,1,82,58,24,2.416666667,241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26.0,0.764,10.7,28.6,39.3,23.0,7.9,4.5,14.2,22.7,96.0,29.7,59,23,6.09,0.16,6.25,108.4,101.6,87.9,0.34299999999999997,0.165,0.55,0.502,14.0,27.9,0.262,0.502,14.0,67.8,0.262,645302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1999,12,Indiana Pacers,0,1,50,33,17,1.941176471,242.0,34.6,77.3,0.44799999999999995,5.9,16.0,0.368,28.7,61.3,0.469,19.5,24.6,0.7959999999999999,11.5,29.0,40.5,20.1,6.3,4.5,13.0,21.6,94.7,30.8,32,18,3.74,0.12,3.86,108.7,104.4,86.4,0.318,0.207,0.537,0.486,12.8,28.7,0.253,0.486,12.8,69.9,0.253,404536,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,12,Indiana Pacers,0,1,82,56,26,2.153846154,240.6,37.2,81.0,0.45899999999999996,7.1,18.1,0.392,30.0,62.8,0.478,19.9,24.5,0.8109999999999999,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3,30.4,54,28,4.6,-0.45,4.15,108.5,103.6,93.1,0.302,0.22399999999999998,0.552,0.503,13.3,24.9,0.245,0.503,13.3,71.5,0.245,752145,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,12,Indiana Pacers,0,0,82,41,41,1.0,243.7,34.5,78.4,0.44,4.8,14.1,0.342,29.7,64.3,0.461,18.8,24.5,0.7659999999999999,11.2,31.6,42.9,21.5,6.9,5.9,15.2,23.5,92.6,27.7,40,42,-0.2,-0.57,-0.77,102.0,102.2,89.4,0.312,0.18,0.519,0.47100000000000003,14.5,27.0,0.239,0.47100000000000003,14.5,71.4,0.239,731800,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,12,Indiana Pacers,0,0,82,42,40,1.05,242.7,35.8,80.2,0.446,4.9,14.6,0.33899999999999997,30.9,65.7,0.47,20.3,26.3,0.772,11.3,31.3,42.7,23.0,8.0,5.3,15.2,22.9,96.8,26.1,42,40,0.27,-0.34,-0.07,104.1,103.8,91.9,0.32799999999999996,0.182,0.527,0.47700000000000004,14.2,27.0,0.253,0.47700000000000004,14.2,71.0,0.253,686537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
